,0,1,2,3,4,5,6
27,97.3541111275114,154.31308563661852,179.01460840599742,176.54396526937074,211.39290186597387,186.74119750140238,187.66289312866724
28,90.82080506011005,124.97948923701091,137.01670439244444,114.08950897844815,138.8044620267865,134.1171473735241,123.91909397949118
29,135.0407898765647,140.56491924138118,161.07678726495604,142.3854408762906,155.353453211666,140.94930554808462,132.07318407849195
30,105.0745905751291,116.60822830494729,122.1912750160948,121.69258087990312,118.79453588058308,126.57524881643081,112.51419959725865
31,91.78340274845047,101.16748772611439,110.9278452101282,102.1735217614825,113.05848900091291,105.51413600686722,106.99920498162273
32,116.58803490133769,134.32216174632515,124.66313353307746,130.54901843407478,127.36560337405074,118.17990107877222,104.77364660439056
33,77.05400988712556,108.650798915937,100.16420738292767,100.31788202625363,123.00373626586429,106.79279566653827,110.6590765313997
34,97.80717932951572,133.19985676919444,85.323370217336,92.75991879771709,116.1611591443384,120.2656139417235,105.11097516650518
35,82.9872152257978,114.47192681027008,101.9383293662974,114.50633862599798,110.34057484203394,102.85602902643805,108.25430307585992
36,95.42184011731771,109.74314955724188,110.67338012356376,104.55203523324532,121.15772420347389,112.65750266086081,117.42768034826982
37,76.93239721248732,105.17634750445269,125.72204952819405,90.76901171290788,119.38621316824403,106.97219225588445,103.24059764105124
38,72.64279246425514,117.69031374848936,147.3824308264724,130.1501216052065,138.80094610126474,122.2527690936679,120.15294409032481
39,89.85505778516753,102.70577561762849,107.54503541096024,92.52567913431494,110.9583256446588,89.60682359365593,94.48942310577507
40,484.35123654630695,812.6337938237375,743.9410147125964,626.5205543375376,926.9920754750805,811.4855323130845,790.5900601880955
41,297.3607326098932,323.97627062774933,338.37089956837826,315.27749980266856,270.9507915864334,279.88861117632547,278.00874291435895
42,202.3785902528598,229.297240153649,238.9218767826386,220.02702155653617,196.22303355326176,216.85695194480294,224.65240439027954
43,140.1792193232176,163.16157616479103,174.10592137989846,188.27847455653307,124.99738977619758,160.01717636977963,174.66879456361454
44,168.63369615962216,182.49520909716105,181.35457656574033,207.19338837250103,139.77310962142846,174.07811251846692,178.41787397719577
45,133.78640433460237,152.5457520673671,153.03118114086485,132.3712995587806,111.24117526739191,130.95642464050388,153.4983127304379
46,140.98969213873707,140.20463274663177,145.03387419106772,124.17326245017941,170.88765391118517,140.17332725291183,148.8941009020432
47,117.05398706187222,118.78886485264847,125.82760641822676,122.51722210261735,113.54402563218899,121.75629514789958,124.68292427622971
48,88.84100093130229,96.65856633539428,103.34221916801472,101.807588070025,94.25533319657845,97.14549535409772,100.96981583825112
49,150.64258826007233,181.33324688257755,161.85838034175754,152.4056612985333,206.6203942953546,150.27851392991053,131.6493006847175
50,109.37762157616382,132.8045010975383,90.4825559799342,120.40791294867734,129.0729852080781,119.26271802177284,130.99060447948762
51,86.25785166927409,166.5980557376638,182.0771757138998,167.57592184297738,162.48766356777267,130.26722195552387,133.86680310838432
52,135.28115123141671,159.36458682366376,159.89652132048334,156.89046909890462,156.47146905536908,129.2080486445426,162.46734179443962
53,57.63685925560959,175.0380190005963,188.43879087599313,168.97158650618923,175.3987769005393,110.77764956381027,160.83870390539394
54,86.10084040506518,171.81764645111298,163.26790804285753,191.91012348171378,164.08228819960374,121.63257765227038,170.68492425684406
55,81.76280675460929,172.91905168031462,176.0784190458004,178.88009094480364,166.2059418897639,155.32995893867985,171.5606192175839
56,70.70942649222363,171.20209452196084,163.9260800296772,177.60947532755586,164.5382854838365,159.4873659328874,168.53158146732827
57,120.70910292757816,203.14583353993171,223.01410699934226,189.53419451448627,194.09195056004575,182.17664385521846,193.3019285896266
58,82.01541488797756,162.10554699992653,170.41310941973927,160.46807072715254,150.7661399523895,176.5823383514521,163.89007468811738
59,144.48703681956974,202.45281542660493,190.53491146475434,184.5023795645805,184.7864154212212,199.76202943986982,185.80224194607317
60,177.81206027504092,214.27565628539853,177.53826585418483,195.8405512641727,196.55241877779918,190.6286728683629,129.20179808159966
61,102.28309949654455,112.35229010853394,120.27111810732205,122.7734702396387,102.02835651432837,106.29700553051774,105.17085422719555
62,50.423368194599895,79.62064993313525,81.32512593224648,69.57391306820631,95.06072485722356,75.24176322862972,75.54171413001075
63,39.157008571323786,44.33382420196139,39.02384140352136,43.20021420925042,50.12030430498879,32.03263989033088,42.151556709696166
64,33.05468064948719,53.57377031953284,41.30517505146099,47.53488055495618,66.45921164492302,58.11706924953535,50.23959443900674
65,27.682559791445122,47.1323709408191,48.005119302383434,47.652448580192384,45.12776454431325,43.532687748160924,46.47828084951153
66,38.518416916148745,31.20189769104321,41.68345495417948,40.632492913662595,40.69808603499021,41.577493729912405,39.03987028329442
67,22.662808137036514,32.61043561667436,36.041596922495906,34.46338889601316,33.16157014776906,36.953742766939776,35.920764729329456
68,36.510697062601764,34.08949111752466,43.25813493871783,37.05986633063762,42.46484453707523,38.33199548050051,37.35019638796023
69,33.6912875392576,37.02555633647756,32.07062572208263,35.86699237417763,44.0532016593631,28.49949870418744,26.182027269217492
70,27.73411995707974,30.75902480402774,29.526691300053884,27.681689810420384,31.821660972410047,31.742782539863427,30.057752802211095
71,30.05101939702412,35.71501195466745,33.65590532166398,35.174401992836394,38.71106944590168,21.562362018060753,26.032439934445748
72,29.542006217268145,33.464525198258805,30.285656312068514,32.90285886168656,28.95756660413256,26.295781440074983,29.170258062063134
73,14.830051633553893,43.31916219860808,48.81616861207864,43.19122955392203,42.86394643861031,19.32929650845256,32.30967950789432
74,24.784712651590137,30.905625435518086,31.87257221844336,32.60699912359523,33.36975613033073,23.979695717122567,29.463492805726982
75,14.037344664575278,34.708262203836476,37.63070577509821,34.36498643578396,34.420463396625934,21.205044522126137,32.09243161021633
76,29.710853217009692,34.96931748214664,44.79427686300633,33.048432585196146,36.63593879036143,26.34372832707948,34.78666742085268
77,21.059356014256807,44.67092109809916,52.76130944051029,46.39752840484627,45.24686575433981,43.4645848215452,44.22932607444937
78,12.551380128666205,31.06299772001079,36.087635825191974,31.309720293439838,28.08125364458807,31.990436191943562,29.663617432929048
79,26.22940248244984,36.54334484742179,38.35899626929787,35.5822097273983,35.96585636315288,33.745183655712864,34.72930284479529
80,2.841539036038268,1.6425465027282198,2.473042640026382,2.371001801094812,2.5064866177569383,2.2224392420961565,1.9109003928091335
81,6.643957064304304,7.684111606714002,8.296159846021869,7.723370224578874,6.987341255929694,5.5683964432138024,7.379053303225562
82,15.763489493453124,11.022904988330133,15.730046643856113,15.705810277087632,17.5513787229712,15.26448888448141,16.845990978673623
83,10.650646399924968,12.737938899061774,9.626899185260541,11.732772380709772,12.349016825604092,11.551137846767887,10.463238664917611
84,13.516135386673282,17.847618648033798,16.41614547857567,15.114736045885335,18.62567280368766,19.18492665639569,17.504530008021852
85,16.15554149802955,14.470833707037253,14.537531098628445,17.410021643604487,18.14216660247274,17.50914452573218,16.26964300135197
86,14.323081701097975,16.74649122739065,15.394970560118932,12.857887903885631,13.791120717031832,13.426299646022027,14.645001835523212
87,15.566858006037805,17.084938743232115,16.891022463688408,19.28798361824137,23.784708520955427,20.715572539579412,19.858799125028998
88,10.669826502677523,7.354245118621209,10.279966800731495,11.155667027876266,12.174715100686669,9.646217447962748,10.470507971594218
89,15.830787514634423,17.048493200850945,20.71081408782567,18.196552084994636,21.502838619326937,16.85118492530406,17.717813146727263
90,21.019233915544998,19.4123439776139,15.174334128657243,19.005831463790187,12.36351395063189,15.916491921704516,18.020991340802723
91,18.88885101752322,20.40069847307006,24.861401098815385,21.17686429405789,22.713839108467077,20.16862751841677,22.12861483927977
92,14.701892108839253,20.381151747204584,17.52608090697399,17.663314526855725,18.207084653117263,18.161920404123006,17.82545628212197
93,15.18044583456787,22.467070519438785,15.940795459619467,21.309359712555764,22.654750683656182,18.636164456837253,20.619195947541847
94,11.493155395581926,18.54976473228881,16.893432743114534,17.994184322346193,15.059969491725257,14.360737732010193,17.409789485812688
95,17.87162887665084,37.414758739631296,15.98521330748192,32.06396587477082,31.989583094569944,36.01727408711275,31.26182157381118
96,11.062711609375521,20.439248742714362,12.836214181556034,19.897026917893083,18.368414627281275,22.913793803542625,19.203168711832138
97,19.746019622048582,32.15074623659709,28.24993628871553,33.935426900695916,28.429638285742104,27.506154451189143,31.54159669895939
98,21.19925662157099,26.5048709033116,30.894451645494662,25.95181841790161,24.6090883118072,23.980182552298224,24.65173601773217
99,48.43496080679947,36.92115195606013,28.586916281652623,33.930543523019864,33.35805733883101,31.889222560232135,34.1891435226734
100,2.727638775615158,2.45612036616765,2.6934094201099206,2.496392593258288,2.3703583147638856,2.990253987233121,1.9822857801718383
101,3.694773962882075,4.750946604427959,4.793852062112345,3.9887062292461875,6.296886304308504,4.369908905927043,5.099684862067177
102,6.799570882397918,5.725694264756592,5.837935359609389,5.958901599253984,6.201725022572186,6.249987670934849,5.795528885817742
103,6.7297453245537,7.194258931518939,6.625687526941388,7.531871955512656,7.405607712936112,7.1325848635687485,7.2938111686239955
104,7.060765765603616,7.740583252415451,8.161081560721572,8.598807585497783,8.318805954401462,7.853325021404052,7.624743190791012
105,6.051922828585372,6.791457643817944,6.778108816202579,6.429758550239007,6.28241736569339,7.320041832628027,6.7695393352342
106,5.8170928312874,6.2548648856868,6.312316558125912,8.50978680749166,5.850896397628249,5.867015844952365,6.698780488217588
107,6.34246313743528,6.646337014221217,6.596522643707329,7.33811594334724,9.182376129780495,7.817165871995574,6.412151050640119
108,3.9838138836049337,3.2579295514378015,3.8017309558280035,3.753447685580819,3.9341218556676845,3.9104449642595345,3.507568353718767
109,8.812848533756945,9.687431374709005,9.517931188131591,9.600097181162624,9.385618050226423,8.34770271197582,8.757888256291249
110,7.422737881527292,7.4738144329234615,6.202593124537663,6.7863845277504655,5.386596237248942,5.682571377505496,4.734870000392167
111,9.466045545559817,11.08881160992207,11.000971376907673,12.342216659889086,11.210718096991185,10.344491513115686,10.31602995752086
112,7.923965603712052,7.239717635270632,8.336123017240322,8.444283309881916,7.6168885733758565,7.889016903924438,6.457319087643759
113,10.47035479663364,12.178265383168466,10.211132917168587,12.370382476519316,10.549843187089438,9.559713325433611,11.174266015645578
114,8.152566775421674,8.555667131944826,9.175728797752098,9.08468551908799,8.786390781747846,4.891370977170755,10.833569614688429
115,10.225436210268802,13.918692434155517,10.955983588590527,12.698460127899347,12.460959321813984,14.462716672794699,12.674356900731507
116,5.2886004336695915,9.779483097529095,7.8465377322923535,9.263925142725236,9.105372066507813,9.425901034773336,9.830745912950327
117,11.75639947629967,14.98288838160144,11.917651903304519,13.467338784573636,12.433095843729028,13.430147502965895,13.67038727275363
118,8.7863627242812,11.598582378965684,11.130224777033026,10.909034369827776,10.927832463614564,10.67910805775351,11.995781525510987
119,14.692112862521107,13.042199283765225,11.80677983412324,11.909070181339837,12.953205683796215,13.419100145141947,14.238516853103423
120,8.30754492795903,7.660373144037247,8.619752386036328,6.912038693030315,7.500691692736622,7.6944420098595625,6.2723999919517475
121,2.2193469740869833,2.582998680549479,2.962360359135294,2.313192955569973,2.512851441230803,2.460805396148244,2.081959220508259
122,1.3172336548295096,1.7564723914248463,1.720743754991696,1.421077189886542,1.7658289046533553,1.617339845079685,1.5023358385353256
123,1.5922716560543875,1.1647517415558062,1.4464060455031764,1.2659497596352467,1.5204371235152108,1.1372251839504484,1.1976446821773432
124,1.0566099760305838,1.2280952041425617,1.1446079751137153,1.0961772463221173,1.4829383886745637,1.1672308462076635,0.9676590920877219
125,1.0018682344918135,0.8868279056779094,0.8353360384478105,0.8032736033284192,0.9591713977368332,1.0921858326475495,0.7862852497627045
126,0.7777346327021561,0.946689071782348,0.9945909917809697,0.7554333251977813,1.2024579619254925,1.025981149109438,0.745417437870662
127,0.8920123486570853,1.1183456785171892,1.1699969549991553,0.9948271020183399,1.1442352412688568,0.9981520947971306,1.0773050477291897
128,0.7270187034829251,0.6375857850862312,0.7880167154814588,0.7487395221416705,0.826050809068232,0.8519377490367122,0.8000256007974866
129,0.7070232283028337,0.7289696401896786,0.8026636992085736,0.6753751289224512,0.9881698028401806,0.9435466435487074,0.7592167321892381
130,0.6285159670202141,0.6701762708009958,0.7411762606735004,0.563537087227426,0.7038907198034737,0.5521061134127627,0.6224792680408779
131,0.730533599728856,0.6575023638391148,0.8227951028967514,0.7294605220642901,0.7506497000052013,0.7130495406534646,0.5881391438436889
132,0.6365393348415389,0.6159737212911912,0.7559759166406479,0.6277546381759362,0.8477421077063986,0.7935747271388474,0.5202500019364816
133,0.4931496078805282,0.49271754368075305,0.5132401477023543,0.4360908447887656,0.6335356656196747,0.5627430930515978,0.5051983296423133
134,0.5769327283513072,0.5148846942522651,0.5536040996585941,0.5184368285717957,0.6353066045969242,0.6386870608800381,0.5457809772025144
135,0.5703940238903404,0.5930463380409421,0.5910983751244103,0.6621376057679172,0.795442206061476,0.6126526391172027,0.6203682988385071
136,0.5580152245955063,0.4477195417640605,0.5706983275122441,0.5340733936168102,0.5935031503351402,0.3920063683757441,0.43291015989726744
137,0.46888549002934293,0.4870713506086597,0.55862523463527,0.4747506373366447,0.5628595066733859,0.6418129407537922,0.5825925475977961
138,0.4637585199127225,0.49464584217433005,0.5155722355106144,0.38076562003601055,0.4934797315195787,0.3773072720079057,0.3984110034324103
139,0.44084995494342183,0.39642386080287434,0.43168885759704934,0.45077458534094544,0.4959210897988854,0.3847349914287186,0.37758915186150993
140,172.22451679514924,219.87767566557324,183.07121030887197,165.15457342322583,183.24474511021452,182.24653700974784,196.2694164176092
141,181.46006250769796,217.0848886722604,221.27875305184392,209.3966737316994,216.73486071949816,236.39108791806987,226.78627927172298
142,233.14036308986368,190.0474278021881,182.40884817608023,165.9235768191719,169.5509988894139,189.05137215140246,183.26797865632267
143,94.68049818695977,112.91652685857429,111.33373188230735,103.00090559243641,99.53725143496928,125.51022832885377,107.02070506747347
144,129.0929474544147,110.964517241761,122.32682827866739,122.21486092013087,108.33023669551329,124.35282686295618,119.85691852663726
145,84.64973317282974,108.56661012645957,89.39937702790172,106.6136346009574,88.9979940015867,155.7421361319751,110.44352718873361
146,103.97985619554184,107.3738690167671,113.20009395260126,113.37493292394376,101.04515992398412,110.69138935256471,101.05163521982016
147,59.47261226467661,70.66166093550794,77.68071533542934,68.20094330493947,83.94638193942207,69.8737635537787,78.98218742097741
148,94.14635293857367,97.88928187358155,98.29128332447394,86.50595398552868,107.40214094084973,82.30089976806438,93.64054613054765
149,49.88588103088168,63.86044508100099,64.91975055460212,61.75853687830761,68.22969005753565,59.62876062494284,60.289103986706664
150,57.40590684748211,75.44202275524835,77.12404989876492,69.61801531317893,71.34050459487614,72.47713208143188,77.35516561164562
151,56.923537921227044,63.69387951310726,51.75965721266327,66.6317722193758,63.497515302371234,38.82794032558512,62.92608122036725
152,58.692023241290634,73.94996594801373,70.50744008188342,76.10830713885063,77.47559132039277,90.79142371801083,82.25050465327011
153,51.466514006615455,75.14481317439747,75.68752491302745,72.70003061763433,72.12682098927968,76.11550741175652,72.49496083579842
154,46.26142327466736,77.18324771760348,94.89849487951435,71.57792030264145,78.7994181649933,51.324704977766146,80.36797847698466
155,38.989478176996506,67.18672169657118,60.23345845200304,61.3602143632373,66.73504970952538,58.97504568890738,66.69307780812076
156,42.69971036312754,88.47313235649784,56.792893259196354,78.59715075172399,80.71633150790842,62.83982934566371,77.09193994334163
157,29.691475439639348,88.4204247295626,72.16505352607992,71.9680578292436,76.97283126357178,59.45508995102382,73.37962784753483
158,54.441705837396746,85.34933226902362,70.65731930596083,67.82653074544166,74.6443211486373,51.65695246479441,72.92609352453228
159,43.96344591204287,74.66074804697462,76.19607498873692,71.47714663085031,72.29077003125535,57.563287046910894,71.37784976690325
160,568.4640651766059,542.6330555068107,554.6089035806037,578.4624798855057,521.3556779393251,513.0290938550968,511.88910361082355
161,226.2722405140662,262.8846356601672,232.1476145386904,231.06969562094855,224.97509086857121,232.08845606159645,220.86064075144003
162,136.37226852488791,141.91762588575952,152.46905258728668,137.64155949526355,147.33843272609943,153.4587562684667,145.84418626195838
163,135.08390741206716,148.20101260290963,135.29065157880765,132.28187835786537,135.32399685826243,140.6539849850316,147.4670098927717
164,87.99858076514103,87.09132160357964,94.993912280831,87.42807693442063,90.77000437456829,100.55226725105544,91.62207142863721
165,124.27760756976106,118.46999519048431,125.7634983572111,117.1630106499513,126.08147477196984,123.17758939588529,126.95688733171284
166,89.25882020118105,87.27241481505145,85.13685949339937,82.59401413535568,84.69319817360366,84.22348966568674,87.39254091916928
167,80.11896579703017,92.66141730652821,75.60291595381541,86.94184633574321,88.33300766234409,104.90827736626014,90.37243691408105
168,61.368212064365004,62.13229087166563,59.70184284141454,58.36794062681994,67.412948777694,67.63533186460931,57.96135162974289
169,68.4573456878856,100.36875295862643,94.19554921914943,97.16457676649956,100.33281939900132,89.22600509892831,99.4855157225766
170,76.77214173664498,76.64697363792199,70.36588733386296,72.23001292145405,85.65958321377073,86.21165581205969,72.63446335637757
171,84.80967729971792,94.96057180492355,86.66746286712612,98.00586692714748,102.19053029303723,87.40102774730454,85.62961233162449
172,78.28002774568832,78.67154313609001,80.84337171806388,79.92035766476265,82.03451253507122,60.7686877735796,75.2033294615236
173,57.716867052415154,81.0881348172629,58.692654568278996,73.93286011142237,77.7798816661481,66.35789498650271,72.06255637229164
174,28.35889147530231,93.72178445103899,75.09724366435148,82.46644068115894,87.87844861431057,63.12625533950367,85.97845727656002
175,41.447823904618545,74.4244301106755,63.783447051170896,70.76969167770153,68.31145167750577,57.40991645765198,71.41788112483431
176,68.94496887505288,85.36297131946147,86.62614424871165,87.22610816896234,85.44628440247318,53.75789445793574,89.08414562778808
177,35.98432530748272,81.0705167387915,75.32587758287184,75.91173156342234,86.47200352885368,53.88615095637865,77.46332609751347
178,30.550461263645367,75.94212186954647,66.15560306658196,73.12352537662122,72.87583942265616,53.652072277400194,72.07324717021388
179,52.25443036165774,68.29049412307612,67.23623404054808,71.3484106325711,70.31055366042489,66.94024350810285,69.55488592670926
180,31.411720478070514,56.4086583504321,57.33085458039303,45.8063372538214,59.831356021856614,48.69872246829523,47.29418346460784
181,25.247557417105703,35.28481426082469,31.35148622681269,26.582793964852677,30.547117516045358,32.06245645752621,30.144991505488953
182,16.95410902910071,22.2696381288355,25.81158387713637,21.541346908298124,24.69152858050406,22.136114245090077,25.83986360590645
183,12.586298479513188,15.681636109568554,15.724336897645774,12.784178599721642,17.477607564146513,15.631609129111542,15.575040245914868
184,10.914009165054509,13.761038529365475,13.328862270654572,11.287516468495383,15.018677316065443,14.519870412833603,13.008282261747798
185,10.592750445654513,13.46732306090427,14.089036735203916,14.088687421010341,13.276771310931174,15.510560149102236,15.454819830576334
186,11.78883946305313,12.86663027247485,14.322610097731252,12.766038537146844,12.57217163758084,13.590449273287978,14.241122207968239
187,7.893421378332174,9.674053016282077,9.817602405085482,8.173386600918548,10.734011170416222,10.466598173733612,10.214416373984214
188,5.534001128069207,8.998219708530634,10.088263923136083,9.01828207230194,9.495742957206538,9.395336136262163,8.799886583142714
189,7.91354563717608,9.971238415858636,8.717202761496315,10.630247711327478,10.653550234463577,9.452046951836792,10.038241390712866
190,6.600979165488896,9.98510524209961,11.061943385507371,9.684261974049267,10.62056135775089,9.197116014466449,9.14391686664333
191,7.068381598288333,12.5115248482191,11.080557145091094,11.005243865002692,12.322075680137573,10.16380684706769,10.025662494958581
192,5.656904692935827,11.50496663039042,9.041561252446872,10.6763709738552,10.275538043548957,6.548564936087432,11.144934309877055
193,5.501163285179609,12.117757454955989,12.23124556421668,11.367465842590711,11.275209081428148,6.673648505295807,10.930018888267767
194,5.714272088900351,12.473316361731161,13.426879943604447,11.462069124204191,12.370598796206197,5.8323987498294745,13.362674128673891
195,4.069043790494937,12.96489387721503,11.258719211795839,11.376805691844137,12.090895898096594,6.834102736109443,12.063332956870177
196,5.203280570489228,12.446415376477042,12.293407926820002,12.839419310076035,12.81141817705684,7.353172322007451,13.258583269515743
197,3.8400746111877866,13.429544339136616,13.04813588193887,13.049503749788924,13.565803754304685,8.909342825671745,12.586044645849986
198,4.677003869302071,12.75793914371734,12.489013673110462,12.661165775694322,11.557786924629031,10.511954619785659,12.021972158264141
199,4.915572285312429,12.6282650994931,11.926104832561936,12.313465445887594,11.709199221162216,11.400264257931049,11.911392064449451
200,82.90507805643477,86.57019340267995,79.27676093363407,87.71137202894433,86.17704339730017,85.625034760543,82.92317101867437
201,35.4445104713479,40.338686851589685,34.56868589958442,35.73544991365767,28.11108436324862,53.12267605461889,36.28708886498644
202,34.24418274441483,20.570180921423322,36.27386139739771,26.248704721564216,38.12164748921239,29.298358456725417,36.91136031700704
203,42.405450029076604,39.20643517161737,50.31075829451605,42.2760225696301,28.34902649203803,29.6371339469977,42.41272018635989
204,42.667228409945146,40.06802559379879,46.00499793546136,43.918470229038505,34.9716227939047,47.25274443403988,43.34262844595895
205,52.1628586529969,54.366895370806304,50.738200151888336,59.3057529205451,33.63757896120954,73.86329351624322,53.01703459631134
206,42.31165169960037,54.20512720105052,48.98866416463693,40.63620760241138,32.444459330022404,47.743061259844495,46.629205595890916
207,26.259682409673868,29.61779761795234,32.275764212646735,34.373689110377384,39.12881704938237,38.25621785000786,34.234699376065365
208,47.05259827028889,54.42525809563753,45.675000275665106,44.00112360688455,46.83504763536463,53.70999603957588,43.87556086607506
209,24.24959923391555,53.23434287325902,61.20523405595299,46.93057119999483,45.69788969733282,42.344584383547044,47.19216788437876
210,42.34400034615355,42.46492240310933,35.05444880633614,37.17471445533168,37.17527902220759,49.90955545596694,43.06461094495588
211,33.748839442262,43.77486087191139,33.52108880720985,40.176719022417714,48.69585918073233,37.66133662632741,41.24866701312277
212,69.95099449047943,44.35898425728582,44.15445366331298,41.64341978789855,42.25306208694833,60.62114915976203,43.33251392441994
213,29.608342906801745,38.229120830993274,39.93117208430605,42.03628459339908,45.798724831012834,46.35736511678885,41.91584388426826
214,25.3418359427401,33.07613596207138,30.16660089316089,36.47117201438448,28.459798451088954,30.33370889490822,37.659764858757704
215,15.633891341399634,27.7400551556032,25.896078394860766,28.585109191285824,29.32765694193347,29.97430221989042,27.12690148126034
216,63.8320494011066,44.21378237178752,27.982173092134346,38.68163485836037,39.540075955070066,37.738835738280144,39.80957297155406
217,21.502013273589252,29.967223673656463,24.858025195237598,28.775835446506065,25.240556723431133,24.66897875085669,28.12548353883047
218,22.24815302113818,36.81947605216728,37.98840696611752,34.26106325218886,31.43512722739923,27.54454214630274,35.31581563569279
219,47.694304064759244,42.90082877168223,49.68492750111831,50.07808564102345,59.43174825095963,42.572147277954485,48.58927587369701
220,10.091142202359835,10.40201937620044,9.69950867130248,10.588134500608954,10.570954735774215,10.096553572126206,10.355586247281106
221,8.080829669576836,9.539050312254272,7.711580956985372,9.050721016166293,7.613462589631103,8.250813717327446,8.164542903146762
222,9.187185656116885,7.186858681855421,7.589279230297127,7.599360374105494,7.88473812905357,8.372736226130712,9.609635245405054
223,9.607207872337224,10.078331301059068,11.376810840593894,9.7645817280053,7.201660278864971,9.591941691466197,8.781008833209182
224,8.727604942802262,8.887576415706558,8.770166290015814,10.49962871327694,8.618110108427341,8.412967601192582,9.257486343141975
225,12.047701119468153,8.460332234307153,11.293050393068313,12.349499686748883,10.913239428804719,15.15064757639202,10.908299353582077
226,10.553866536158662,12.019662121378875,9.619761029353052,10.01414098694196,9.782957488068808,8.360214365001719,8.969876511187476
227,7.585635675854642,7.545537727384918,6.991200122302866,8.278563215597526,7.183853707731231,8.370587114859466,8.77111077194951
228,9.697993233422032,10.35909333962106,9.571321810928621,9.36029475932667,10.151827166919542,9.998471565071519,10.438687700699504
229,8.434000711680378,10.320441425779324,12.034965639171796,9.875568625097655,10.038093376314709,10.177139226558584,10.329408809829086
230,10.543384627035254,10.57846564841087,10.35469670853208,9.652327879815935,10.433913644901814,12.365821715343598,10.757804630043573
231,9.152225572836155,10.66329405574059,8.999050127911968,9.600116786894102,9.792174750698535,9.308382378020925,9.018657556450178
232,9.433295391243256,9.357280760168116,9.47439481303342,11.048412081375234,9.032501612144388,8.734842907390444,8.847163392590659
233,9.526302369183393,8.933917618571794,9.415699641060927,9.286451839549152,9.673653254567052,11.274872276211429,9.98483895209797
234,9.619245484466754,10.558848162503772,8.822850345997889,10.852007683066946,9.410794103643532,9.599900184860097,9.667753519754816
235,7.3663135628593075,7.914650564285496,7.4235721876027005,7.824764985352935,8.969000835438003,8.965746455760142,8.722836027916326
236,11.0937948073451,9.802203376210585,7.928997716874568,8.602221898235513,9.034692362195175,7.028613702859239,10.141478934984413
237,7.547943350088177,8.156121221246948,7.617259153749645,9.774281830618035,8.591373842384067,7.314157871724218,7.641261639392594
